timestamp,frame,session_id,lecture_id,course_id,face_detected,confidence,status,engagement_score,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,smile_intensity,confusion_level,drowsiness_level
2026-02-11T11:02:38.787472,1,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,51.41,-0.0089,-0.0006,-0.005,0.0016,0.0047,-0.0047,20.97,-18.76,179.25,163.87,2774.42,-174.23,-9.68,1.14,3.29,2.68,1.71,2.69,3.52,2.31,2.26,3.04,2.53,1.77,2.47,5.0,2.11,0.14,4.86,4.5,0.0,3.02,2.56,0
2026-02-11T11:02:39.705039,2,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,highly_engaged,76.43,-0.0053,-0.003,-0.0049,0.0025,0.0015,-0.0048,9.82,6.69,172.78,143.21,2758.92,-178.04,-9.53,-0.92,2.34,1.82,2.66,2.59,3.96,2.41,2.37,3.97,2.52,1.77,2.48,5.0,2.1,0.84,4.16,4.87,0.0,3.24,2.27,0
2026-02-11T11:02:40.711405,3,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,63.58,-0.0051,-0.0016,-0.0047,0.0008,0.0002,-0.0046,19.05,8.05,132.62,146.11,2806.64,179.18,-0.79,-0.51,2.52,2.01,2.48,2.62,3.78,2.38,2.19,3.57,2.28,1.6,2.72,5.0,1.9,1.83,3.17,5.0,0.0,3.03,2.34,0
2026-02-11T11:02:41.732754,4,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,51.78,-0.0096,-0.0022,-0.0049,0.0035,-0.0015,-0.0046,13.1,-159.05,182.48,167.62,2651.36,-178.93,-15.77,0.59,2.84,2.2,2.16,2.4,4.27,2.6,2.4,3.51,2.23,1.56,2.77,5.0,1.86,0.0,5.0,5.0,0.0,3.25,2.4,0.2
2026-02-11T11:02:42.726046,5,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,51.56,-0.0041,-0.0008,-0.0049,0.0015,-0.0016,-0.0046,11.12,-165.52,181.5,175.0,2695.63,-178.83,-14.22,0.42,2.51,2.01,2.49,2.37,4.08,2.63,2.35,4.06,2.43,1.7,2.57,5.0,2.03,0.99,4.01,5.0,0.0,3.25,2.34,0.26
2026-02-11T11:02:43.821969,6,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,52.32,-0.0016,-0.0027,-0.0047,0.0059,-0.0006,-0.0047,-15.9,-161.3,99.11,161.79,2724.6,179.13,13.5,2.16,2.46,1.93,2.54,2.55,3.97,2.45,2.34,3.61,2.56,1.79,2.44,5.0,2.13,1.9,3.1,5.0,0.0,3.27,2.31,0
2026-02-11T11:02:44.827816,7,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,partially_engaged,32.4,-0.0045,0.0018,-0.0048,-0.0005,0.0014,-0.0048,-155.56,161.8,51.45,157.48,2792.18,176.19,12.06,0.44,3.59,2.96,1.41,1.13,3.98,3.87,2.25,3.75,2.47,1.73,2.53,5.0,2.06,1.63,3.37,5.0,5.0,3.23,2.65,7.74
2026-02-11T11:02:45.878511,8,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,52.11,-0.0041,-0.0016,-0.005,0.0041,-0.0029,-0.0048,-0.74,-155.56,151.13,185.58,2572.14,-179.83,-11.12,0.98,2.98,2.36,2.02,2.42,4.15,2.58,2.43,4.32,2.57,1.8,2.43,5.0,2.14,0.0,5.0,5.0,0.0,3.36,2.45,0.16
2026-02-11T11:02:46.938211,9,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,53.87,-0.0053,-0.0032,-0.0048,0.0033,-0.0012,-0.0048,6.57,-156.08,89.96,189.68,2679.62,-177.89,4.49,-0.14,2.58,2.03,2.42,2.76,4.27,2.24,2.5,3.71,2.5,1.75,2.5,5.0,2.09,0.59,4.41,5.0,0.0,3.38,2.34,0
2026-02-11T11:02:48.043752,10,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,54.71,-0.0043,-0.0008,-0.004,0.0,-0.0038,-0.0033,23.21,-149.94,423.2,142.53,2574.9,174.03,-37.76,1.64,2.28,1.67,2.72,3.13,4.27,1.87,2.52,4.28,2.01,1.41,2.99,5.0,1.67,0.49,4.51,4.73,0.0,3.14,2.22,0
2026-02-11T11:02:49.052107,11,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,0,0.0,no_face,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11T11:02:50.090545,12,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,partially_engaged,30.43,-0.0035,0.001,-0.003,0.0067,0.0044,-0.0022,-11.24,139.1,-43.61,-174.17,-118.88,142.37,72.44,-23.96,2.98,2.39,2.02,0.95,3.47,4.05,1.89,3.1,1.63,1.14,3.37,5.0,1.36,1.25,3.75,4.37,5.0,2.55,2.46,8.1
2026-02-11T11:02:51.109347,13,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,61.38,-0.0111,-0.0017,-0.0033,0.011,0.0055,-0.0024,-2.15,-19.83,-1891.01,-796.73,-10701.67,-160.42,-25.8,171.65,2.45,1.97,2.55,2.44,3.73,2.56,1.93,3.23,1.55,1.08,3.45,5.0,1.29,1.31,3.69,3.89,0.0,2.64,2.32,0.12
2026-02-11T11:02:52.186084,14,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,partially_engaged,46.59,-0.0071,0.0005,-0.0029,0.0004,0.0,-0.0032,30.4,174.63,-26.03,-152.42,-3110.82,-179.4,49.43,-174.05,2.38,1.84,2.62,1.97,3.48,3.03,1.81,4.43,1.47,1.03,3.53,5.0,1.22,0.76,4.24,4.6,0.0,2.48,2.28,1.06
2026-02-11T11:02:53.194812,15,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,partially_engaged,47.79,0.0075,-0.0017,-0.0032,0.0044,0.0027,-0.0026,116.68,-8.74,491.04,170.46,3108.09,-177.27,-39.2,4.79,2.15,1.59,2.85,2.01,3.54,2.99,2.01,3.42,1.91,1.34,3.09,5.0,1.59,1.92,3.08,3.75,0.0,2.73,2.2,0.98
2026-02-11T11:02:54.214505,16,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,0,0.0,no_face,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11T11:02:55.274789,17,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,highly_engaged,78.5,-0.0044,-0.0026,-0.0051,0.0022,0.0006,-0.0049,8.38,9.82,171.98,168.66,2595.06,-179.62,-12.31,3.75,2.74,2.16,2.26,2.87,4.29,2.13,2.37,3.87,2.58,1.81,2.42,5.0,2.15,1.2,3.8,5.0,0.0,3.44,2.39,0
2026-02-11T11:02:56.338989,18,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,52.3,-0.0061,-0.0027,-0.0048,0.0,-0.0002,-0.0048,26.13,-164.36,-9.81,-156.73,-2807.12,-178.06,19.64,-177.74,2.53,2.01,2.47,2.45,4.21,2.55,2.32,3.84,2.46,1.72,2.54,5.0,2.05,1.06,3.94,5.0,0.0,3.33,2.34,0.1
2026-02-11T11:02:57.436855,19,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,52.02,-0.0062,-0.0011,-0.0049,0.0038,-0.0003,-0.005,7.38,-172.2,9.36,-87.93,-26.82,163.49,0.06,6.12,2.61,2.04,2.39,2.48,4.01,2.52,2.25,3.64,2.53,1.77,2.47,5.0,2.11,2.41,2.59,5.0,0.0,3.27,2.35,0.04
2026-02-11T11:02:58.442062,20,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,53.25,-0.0069,-0.002,-0.005,-0.0019,0.0028,-0.0051,-142.87,-3.44,-0.06,150.38,2565.86,178.96,18.36,0.11,2.77,2.19,2.23,2.56,4.31,2.44,2.48,4.07,2.6,1.82,2.4,5.0,2.17,0.76,4.24,5.0,0.0,3.46,2.4,0
2026-02-11T11:02:59.593611,21,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,57.28,-0.0091,-0.0047,-0.0055,0.0044,-0.0006,-0.0056,10.37,-156.82,-57.45,189.74,2318.29,-178.87,11.3,1.32,3.03,2.35,1.97,3.2,4.67,1.8,2.82,4.22,2.81,1.97,2.19,5.0,2.34,2.35,2.65,5.0,0.0,3.74,2.45,0
2026-02-11T11:03:00.647277,22,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,59.9,0.0027,0.0008,-0.0044,0.0209,0.0011,-0.004,124.6,166.82,-318.7,-233.18,-2586.16,-170.94,-43.19,-179.93,3.31,2.59,1.69,3.66,5.0,1.34,2.68,3.17,2.72,1.9,2.28,5.0,2.27,0.0,5.0,5.0,0.0,3.86,2.53,0
2026-02-11T11:03:01.656018,23,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,54.56,-0.0064,-0.0038,-0.0057,-0.0026,-0.0028,-0.0053,-142.89,-149.24,225.84,165.15,2312.73,-177.88,-21.08,6.01,3.71,3.08,1.29,2.77,4.42,2.23,2.66,3.45,2.83,1.98,2.17,5.0,2.36,0.0,5.0,5.0,0.0,3.62,2.69,0
2026-02-11T11:03:02.692562,24,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,56.44,0.0094,-0.0018,-0.0042,0.0147,0.0088,-0.0034,108.56,-22.89,-484.83,-215.01,-2492.06,179.86,-59.96,178.19,3.18,2.38,1.82,3.41,4.45,1.59,2.53,4.32,2.17,1.52,2.83,5.0,1.81,0.1,4.9,5.0,0.0,3.31,2.46,0
2026-02-11T11:03:03.771776,25,student_1_lec_99983acc_b4def539,lec_99983acc,iot101,1,0.95,engaged,51.87,0.0004,-0.0005,-0.0045,0.0014,-0.0063,-0.0046,168.9,-150.02,-51.66,-259.18,-2740.04,-166.55,-32.07,-173.66,2.86,2.33,2.14,2.44,4.43,2.56,2.44,4.08,1.97,1.38,3.03,5.0,1.64,0.76,4.24,5.0,0.0,3.2,2.44,0.12
