timestamp,frame,session_id,lecture_id,course_id,face_detected,confidence,status,engagement_score,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,smile_intensity,confusion_level,drowsiness_level
2025-11-01T04:40:26.680610,1,student_4_lec_2a96290c_d784c41a,lec_2a96290c,cv101,1,0.95,partially_engaged,44.51,-0.0033,-0.0015,-0.0034,-0.01,0.0025,-0.0032,-121.99,-7.1,152.47,698.68,-3926.67,171.39,-28.68,177.69,0.91,0.47,4.09,1.57,3.12,3.43,1.8,3.47,1.55,1.09,3.45,4.83,1.29,2.15,2.85,3.39,0.0,2.33,1.82,1.86
2025-11-01T04:40:27.751126,2,student_4_lec_2a96290c_d784c41a,lec_2a96290c,cv101,1,0.95,partially_engaged,45.4,-0.0,0.0006,-0.0034,-0.0015,-0.001,-0.0033,-167.7,3.49,-173.61,-624.05,3691.69,-162.1,-25.45,-15.93,1.27,0.83,3.73,1.7,3.25,3.3,1.89,3.55,1.61,1.13,3.39,4.3,1.34,1.98,3.02,3.19,0.0,2.43,1.94,1.6
2025-11-01T04:40:28.757201,3,student_4_lec_2a96290c_d784c41a,lec_2a96290c,cv101,1,0.95,partially_engaged,45.73,0.0017,-0.0031,-0.0034,-0.0006,-0.0019,-0.0031,-7.22,-143.7,-187.81,-615.09,3782.35,-157.03,-26.7,-16.94,1.22,0.78,3.78,1.82,3.13,3.18,1.84,2.94,1.68,1.17,3.32,4.56,1.4,2.68,2.32,3.06,0.0,2.4,1.93,1.36
2025-11-01T04:40:29.766676,4,student_4_lec_2a96290c_d784c41a,lec_2a96290c,cv101,1,0.95,engaged,57.31,-0.0031,-0.0018,-0.0031,0.0008,0.0034,-0.0026,13.76,-11.06,156.11,616.41,-3836.42,173.89,-32.58,179.05,1.63,1.13,3.37,1.84,3.04,3.16,1.76,3.31,1.59,1.11,3.41,4.44,1.32,1.79,3.21,3.27,0.0,2.31,2.04,1.32
2025-11-01T04:40:30.861631,5,student_4_lec_2a96290c_d784c41a,lec_2a96290c,cv101,1,0.95,partially_engaged,46.35,0.0008,-0.0017,-0.0029,0.002,0.0023,-0.0024,153.22,-6.85,157.64,666.45,-4038.84,163.11,-34.12,-177.46,1.42,0.95,3.58,2.0,3.1,3.0,1.62,2.42,1.66,1.16,3.34,5.0,1.38,2.04,2.96,3.21,0.0,2.38,1.98,1.0
2025-11-01T04:40:31.946612,6,student_4_lec_2a96290c_d784c41a,lec_2a96290c,cv101,0,0.0,no_face,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01T04:40:32.971010,7,student_4_lec_2a96290c_d784c41a,lec_2a96290c,cv101,0,0.0,no_face,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01T04:40:34.061819,8,student_4_lec_2a96290c_d784c41a,lec_2a96290c,cv101,0,0.0,no_face,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01T04:40:35.142728,9,student_4_lec_2a96290c_d784c41a,lec_2a96290c,cv101,0,0.0,no_face,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01T04:40:36.174235,10,student_4_lec_2a96290c_d784c41a,lec_2a96290c,cv101,0,0.0,no_face,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
