timestamp,frame,session_id,lecture_id,course_id,face_detected,confidence,status,engagement_score,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,smile_intensity,confusion_level,drowsiness_level
2026-02-10T12:22:25.248137,1,student_1_lec_0857dbe3_c3cb3437,lec_0857dbe3,cn123,1,0.95,engaged,52.7,0.0023,-0.0023,-0.0055,0.0044,-0.0034,-0.0053,148.71,-152.15,202.47,429.27,2413.24,173.44,-7.38,-0.7,2.86,2.28,2.14,2.25,4.41,2.75,2.62,4.51,2.91,2.04,2.09,5.0,2.42,2.42,2.58,5.0,0.0,3.66,2.43,0.5
2026-02-10T12:22:26.204447,2,student_1_lec_0857dbe3_c3cb3437,lec_0857dbe3,cn123,1,0.95,engaged,55.61,-0.0066,-0.0026,-0.0059,0.0008,-0.0028,-0.0057,19.98,-154.95,187.56,419.6,2362.09,173.11,-4.43,-1.65,2.64,2.07,2.36,2.84,4.59,2.16,2.65,4.74,2.81,1.97,2.19,5.0,2.34,2.5,2.5,5.0,0.0,3.7,2.36,0
2026-02-10T12:22:27.211115,3,student_1_lec_0857dbe3_c3cb3437,lec_0857dbe3,cn123,1,0.95,engaged,57.54,-0.0016,-0.0021,-0.0058,0.0058,-0.0027,-0.0056,-15.0,-157.07,192.2,416.93,2357.79,172.97,-6.2,-0.49,2.49,1.91,2.51,3.32,4.57,1.68,2.64,4.87,2.73,1.91,2.27,5.0,2.28,2.85,2.15,5.0,0.0,3.65,2.3,0
2026-02-10T12:22:28.254171,4,student_1_lec_0857dbe3_c3cb3437,lec_0857dbe3,cn123,1,0.95,engaged,57.86,-0.0013,-0.0024,-0.0058,0.0088,-0.0025,-0.0056,-22.34,-156.99,192.41,418.26,2355.74,172.74,-5.14,-0.93,2.3,1.7,2.7,3.37,4.62,1.63,2.66,4.99,2.67,1.87,2.33,5.0,2.23,3.17,1.83,5.0,0.0,3.65,2.23,0
2026-02-10T12:22:29.258432,5,student_1_lec_0857dbe3_c3cb3437,lec_0857dbe3,cn123,1,0.95,engaged,58.08,-0.0004,-0.0021,-0.0058,0.0077,-0.0042,-0.0056,-24.92,-151.49,205.5,407.23,2320.75,173.08,-9.86,-0.08,2.43,1.85,2.57,3.37,4.67,1.63,2.67,5.0,2.75,1.92,2.25,5.0,2.29,2.69,2.31,5.0,0.0,3.71,2.28,0
2026-02-10T12:22:30.270920,6,student_1_lec_0857dbe3_c3cb3437,lec_0857dbe3,cn123,1,0.95,engaged,56.1,-0.0035,-0.0009,-0.0058,0.0042,-0.0023,-0.0057,-2.49,-164.59,193.95,418.63,2348.16,172.92,-5.2,-0.93,2.77,2.15,2.23,2.98,4.59,2.02,2.69,4.89,2.76,1.93,2.24,5.0,2.3,2.99,2.01,5.0,0.0,3.67,2.38,0
2026-02-10T12:22:31.314151,7,student_1_lec_0857dbe3_c3cb3437,lec_0857dbe3,cn123,1,0.95,engaged,56.46,-0.002,-0.0018,-0.0058,0.0068,-0.0017,-0.0057,-15.51,-163.01,189.56,420.8,2358.83,172.31,-3.67,-1.25,2.69,2.06,2.31,3.01,4.63,1.99,2.66,4.77,2.81,1.96,2.19,5.0,2.34,2.79,2.21,5.0,0.0,3.72,2.35,0
2026-02-10T12:22:32.314216,8,student_1_lec_0857dbe3_c3cb3437,lec_0857dbe3,cn123,1,0.95,engaged,57.27,-0.0006,-0.0025,-0.0057,0.0112,-0.0031,-0.0056,-28.81,-153.86,191.19,413.98,2340.75,171.75,-4.55,-0.82,2.5,1.87,2.5,3.21,4.55,1.79,2.65,4.96,2.87,2.01,2.13,5.0,2.39,2.6,2.4,5.0,0.0,3.71,2.29,0
2026-02-10T12:22:33.335891,9,student_1_lec_0857dbe3_c3cb3437,lec_0857dbe3,cn123,1,0.95,engaged,58.34,-0.0027,-0.0023,-0.0058,0.0091,-0.0028,-0.0057,-16.43,-155.89,188.49,418.77,2353.13,172.79,-2.67,-1.09,2.37,1.75,2.63,3.42,4.62,1.58,2.67,4.71,2.83,1.98,2.17,5.0,2.36,2.41,2.59,5.0,0.0,3.73,2.25,0
2026-02-10T12:22:34.386591,10,student_1_lec_0857dbe3_c3cb3437,lec_0857dbe3,cn123,1,0.95,engaged,52.64,-0.0042,-0.0018,-0.0056,0.0008,-0.0012,-0.0055,14.2,-164.96,184.23,424.9,2377.71,170.04,-3.09,-1.05,2.93,2.35,2.07,2.17,4.55,2.83,2.63,4.89,2.88,2.02,2.12,5.0,2.4,2.11,2.89,5.0,0.0,3.71,2.45,0.66
