timestamp,frame,session_id,lecture_id,course_id,face_detected,confidence,status,engagement_score,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,smile_intensity,confusion_level,drowsiness_level
2026-02-11T08:19:19.444313,1,student_1_lec_0857dbe3_b3884ff4,lec_0857dbe3,cn123,1,0.95,engaged,58.56,-0.0084,-0.0019,-0.0059,-0.0012,-0.0015,-0.0058,-146.9,-163.56,166.56,579.75,2206.67,169.1,0.04,-1.92,3.55,2.72,1.45,3.29,4.94,1.71,2.83,5.0,2.97,2.08,2.03,5.0,2.48,0.0,5.0,5.0,0.0,3.96,2.57,0
2026-02-11T08:19:20.519068,2,student_1_lec_0857dbe3_b3884ff4,lec_0857dbe3,cn123,1,0.95,engaged,57.82,-0.0113,-0.0007,-0.0058,-0.0005,-0.0027,-0.0057,-146.18,-164.08,170.75,578.0,2270.37,165.31,2.81,-1.99,3.33,2.6,1.67,3.32,4.71,1.68,2.75,5.0,2.81,1.97,2.19,5.0,2.34,0.3,4.7,5.0,0.0,3.76,2.53,0
2026-02-11T08:19:21.523472,3,student_1_lec_0857dbe3_b3884ff4,lec_0857dbe3,cn123,1,0.95,engaged,58.43,0.0004,0.0004,-0.0058,-0.0013,-0.0022,-0.0057,4.51,8.33,162.59,561.46,2265.73,160.84,4.17,-2.62,4.63,3.96,0.37,1.35,4.77,3.65,2.63,5.0,3.04,2.13,1.96,5.0,2.53,0.68,4.32,5.0,5.0,3.9,2.99,7.3
2026-02-11T08:19:22.531268,4,student_1_lec_0857dbe3_b3884ff4,lec_0857dbe3,cn123,1,0.95,engaged,57.01,-0.0071,-0.0023,-0.0059,0.0001,-0.0022,-0.0059,24.36,-159.28,154.21,548.61,2215.85,163.27,4.95,-2.71,3.38,2.77,1.62,2.95,4.78,2.05,2.7,5.0,3.17,2.22,1.83,5.0,2.64,0.0,5.0,5.0,0.0,3.98,2.59,0
2026-02-11T08:19:23.536072,5,student_1_lec_0857dbe3_b3884ff4,lec_0857dbe3,cn123,1,0.95,engaged,57.52,-0.0069,-0.0005,-0.0057,0.0008,-0.0008,-0.006,21.41,-173.67,8.28,532.84,2215.24,161.93,15.56,-10.85,2.49,1.95,2.51,3.14,4.78,1.86,2.65,5.0,2.85,2.0,2.15,5.0,2.38,0.95,4.05,5.0,0.0,3.82,2.32,0
2026-02-11T08:19:24.581777,6,student_1_lec_0857dbe3_b3884ff4,lec_0857dbe3,cn123,1,0.95,engaged,51.12,-0.0123,0.0033,-0.0064,-0.002,-0.0019,-0.0059,-139.42,-4.55,247.59,485.04,2182.4,159.58,-17.42,-3.18,3.01,2.42,1.99,1.51,4.91,3.49,2.54,5.0,3.09,2.16,1.91,5.0,2.57,0.0,5.0,5.0,0.0,4.0,2.47,1.98
2026-02-11T08:19:25.588828,7,student_1_lec_0857dbe3_b3884ff4,lec_0857dbe3,cn123,1,0.95,engaged,63.64,-0.009,-0.0009,-0.006,-0.0053,-0.0003,-0.0051,-128.69,-174.16,-463.2,-538.59,-2308.57,-163.71,-41.02,161.36,2.05,1.53,2.95,4.22,5.0,0.78,2.78,4.3,3.27,2.29,1.73,5.0,2.72,0.22,4.78,5.0,0.0,4.13,2.18,0
2026-02-11T08:19:26.596412,8,student_1_lec_0857dbe3_b3884ff4,lec_0857dbe3,cn123,1,0.95,engaged,63.41,-0.0084,-0.0011,-0.006,-0.0046,0.0007,-0.0051,-131.42,1.56,-465.61,-564.17,-2320.12,-164.35,-41.87,161.1,2.39,1.76,2.61,4.29,5.0,0.71,2.81,5.0,3.01,2.1,1.99,5.0,2.5,0.0,5.0,5.0,0.0,4.0,2.25,0
2026-02-11T08:19:27.598198,9,student_1_lec_0857dbe3_b3884ff4,lec_0857dbe3,cn123,1,0.95,engaged,61.3,-0.0066,-0.0016,-0.0058,-0.0034,-0.0021,-0.0048,-138.04,-160.36,-547.16,-607.38,-2346.57,-154.8,-43.85,154.11,1.76,1.31,3.24,3.86,5.0,1.14,2.85,4.34,2.78,1.95,2.22,5.0,2.32,0.0,5.0,5.0,0.0,3.89,2.1,0
2026-02-11T08:19:28.644630,10,student_1_lec_0857dbe3_b3884ff4,lec_0857dbe3,cn123,1,0.95,engaged,55.34,-0.0037,-0.0006,-0.0066,-0.0012,-0.0013,-0.0068,-160.59,-171.92,2.09,-100.3,-29.99,163.43,0.09,1.31,3.83,3.06,1.17,2.64,5.0,2.36,2.88,4.85,2.72,1.9,2.28,5.0,2.27,0.0,5.0,5.0,0.0,3.86,2.69,0
